id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
323244,CA-0682,small_airport,"Brechin / Skywagon City Airfield",44.569964,-79.233377,,NA,CA,CA-ON,Brechin,0,,,,,,,0,2017-05-15T20:47:45+00:00
323245,CA-0683,seaplane_base,"Brechin / Ronan Waterdrome",44.569697,-79.2237,,NA,CA,CA-ON,Brechin,0,,,,,,,0,2017-05-15T20:47:06+00:00
323246,CA-0684,small_airport,"Brechin / Ronan Airfield",44.571164,-79.225384,,NA,CA,CA-ON,Brechin,0,,,,http://www.dougronan.com/index.htm,,,0,2017-05-15T20:53:14+00:00
315834,YGN,seaplane_base,"Greenway Sound Seaplane Base",50.839,-126.775,,NA,CA,CA-BC,"Broughton Island",0,CYGN,YGN,CYGN,,,,0,2016-05-24T00:29:08+00:00
321396,CA-0678,closed,"Brussels/Van Keulen Field",43.7833,-81.195802,1118,NA,CA,CA-ON,Brussels,0,,,PD6,,,,0,2016-12-05T23:41:25+00:00
39709,CA-0063,closed,"Buchans Airport",48.8478295395,-56.838884353599994,,NA,CA,CA-NL,Buchans,0,,,,,,,0,2011-01-07T23:03:00+00:00
46537,cbn3,heliport,"Buffalo Narrows (Fire Centre) Heliport",55.834240702699994,-108.404202461,1411,NA,CA,CA-SK,"Buffalo Narrows",0,CBN3,,CBN3,,,BN3,0,2010-09-27T22:38:19+00:00
308918,YBH,seaplane_base,"Bull Harbour Water Aerodrome",50.9179,-127.9372,0,NA,CA,CA-BC,"Bull Harbour",0,,YBH,AH6,,,,0,2013-06-27T15:33:12+00:00
46505,CA-0435,heliport,"WESCAM Burlington",43.3404490137,-79.83305454250001,,NA,CA,CA-ON,Burlington,0,,,,,,,0,2010-08-18T01:32:18+00:00
320851,CHH2,seaplane_base,"Hamilton Harbour Seaplane Base",43.2988,-79.8498,244,NA,CA,CA-ON,Burlington,0,CHH2,,CHH2,,,PS5,0,2016-12-08T17:18:06+00:00
299179,cgl6,heliport,"Vancouver / Burnaby (Global BC) Heliport",49.2546009761,-122.935177088,262,NA,CA,CA-BC,Burnaby,0,CGL6,,,,,,0,2011-08-16T13:16:34+00:00
320722,CLD3,seaplane_base,"Burns Lake (LD Air) Water Aerodrome",54.21,-125.756901,2300,NA,CA,CA-BC,"Burns Lake",0,CLD3,,CLD3,,https://en.wikipedia.org/wiki/Burns_Lake_(LD_Air)_Water_Aerodrome,AJ6,0,2016-10-09T12:45:04+00:00
39716,CA-0070,closed,"Byron Bay Airport",68.756233839,-109.088745117,330,NA,CA,CA-NU,"Byron Bay",0,CYUK,,,,,YUK,0,2015-10-10T13:35:56+00:00
39718,CA-0072,closed,"Cabin Airport",59.269517,-121.626025,2238,NA,CA,CA-BC,Cabin,0,,,AL9,,,,0,2016-10-09T15:21:54+00:00
44692,CBC6,heliport,"Calgary / Blue-Con Heliport",50.9969638393,-113.89388904,3440,NA,CA,CA-AB,Calgary,0,CBC6,,CBC6,,,BC6,0,2010-09-24T22:45:45+00:00
45051,CLC3,heliport,"Calgary (Peter Lougheed Centre) Heliport",51.0781955893,-113.986330032,3562,NA,CA,CA-AB,Calgary,0,CLC3,,,,,LC3,0,2010-09-24T22:35:39+00:00
45053,CAC6,heliport,"Calgary (Alberta Children's Hospital)",51.0758262465,-114.14770782,3670,NA,CA,CA-AB,Calgary,0,CAC6,,CAC6,,,AC6,0,2010-09-24T22:42:20+00:00
46531,CEL9,heliport,"Calgary (Eastlake) Heliport",50.9550113123,-113.972866684,3418,NA,CA,CA-AB,Calgary,0,CEL9,,CEL9,,,EL9,0,2010-09-24T22:49:24+00:00
300229,CRS3,small_airport,"Calgary / Christiansen Field",50.7994796471,-114.051260948,3820,NA,CA,CA-AB,Calgary,0,CRS3,,CRS3,,,,0,2011-12-22T18:44:38+00:00
320092,CA-0586,heliport,"Elephant Enterprises Inc. Heliport",51.1152,-114.2956,3596,NA,CA,CA-AB,Calgary,0,,,CEE2,,,,0,2016-09-04T18:28:00+00:00
320093,CA-0587,heliport,"Foothills Hospital McCaig Tower Helipad",51.0654,-114.135001,3761,NA,CA,CA-AB,Calgary,0,,,CMT3,,,,0,2016-09-04T18:42:17+00:00
320094,CA-0588,heliport,"K. Coffey Residence Helipad",51.1657,-114.314801,4217,NA,CA,CA-AB,Calgary,0,,,CKC4,,,,0,2016-09-04T18:55:42+00:00
320095,CA-0589,heliport,"Calgary\Okotoks (GG Ranch) Heliport",50.7448,-113.991601,3624,NA,CA,CA-AB,Calgary,0,,,COK2,,,,0,2016-09-04T19:47:13+00:00
320096,CA-0590,heliport,"Calgary/South Health Campus Hospital Helipad",50.8828,-113.952,3486,NA,CA,CA-AB,Calgary,0,,,CSH3,,,,0,2016-09-04T20:08:46+00:00
320585,CA-0633,closed,"Calgary Broadcast House Helipad",51.0589,-114.171401,3963,NA,CA,CA-AB,Calgary,0,,,,,,"CFH2, Patina Rise SW, CFCN Radio and TV",0,2016-09-29T16:33:32+00:00
316229,CA-0559,closed,"Calling Lake Water Aerodrome",55.226,-113.198,1948,NA,CA,CA-AB,"Calling Lake",0,,,EZ6,,,,0,2015-11-05T09:37:21+00:00
321913,CMB3,seaplane_base,"Cambridge (Puslinch Lake) Seaplane Base",43.4205,-80.257002,1000,NA,CA,CA-ON,Cambridge,0,CMB3,,CMB3,,https://en.wikipedia.org/wiki/Cambridge_(Puslinch_Lake)_Water_Aerodrome,,0,2017-01-21T06:23:15+00:00
46478,CCE6,small_airport,"Camden East Airstrip",44.3257833333,-76.7925,,NA,CA,CA-ON,"Camden East",0,,,CCE6,,,,0,2010-06-07T14:53:04+00:00
299559,CA-0500,heliport,"D.C. Heliport",44.3582469361,-76.85742259030002,,NA,CA,CA-ON,"Camden East",0,,,,,,,0,2012-01-01T10:36:33+00:00
314914,CVL3,small_airport,"Camden East / Varty Lake Airport",44.409,-76.8051,480,NA,CA,CA-ON,"Camden East",0,CVL3,,CVL3,,,,0,2019-09-22T10:29:26+00:00
316098,CA-0551,seaplane_base,"Cameron Bay Water Aerodrome",66.06,-117.89,512,NA,CA,CA-NT,"Cameron Bay",0,,,EA7,,,,0,2015-10-30T21:18:10+00:00
325134,CA-0693,closed,"Campbellton Water Aerodrome",48.018834,-66.630899,,NA,CA,CA-NB,Campbellton,0,,,DN4,,,,0,2017-10-08T10:04:51+00:00
39721,CA-0075,closed,"Terra Mining Airport",65.609152,-118.141592,550,NA,CA,CA-NT,"Camsell River",0,,,FS3,,,,0,2016-09-15T18:51:46+00:00
320116,CA-0591,heliport,"Canmore Hospital Helipad",51.0924,-115.349501,4305,NA,CA,CA-AB,Canmore,0,,,CCH3,,,,0,2016-09-05T10:06:45+00:00
324909,CA-0672,closed,"Cape Dorset Water Aerodrome",64.2425,-76.524986,0,NA,CA,CA-NU,"Cape Dorset",0,,,SQ6,,,,0,2017-09-09T08:05:47+00:00
39723,CA-0077,closed,"Cape Dyer Airport",66.59,-61.5732,1290,NA,CA,CA-NU,"Cape Dyer",0,,,YVN,,,CYVN,0,2013-04-25T16:13:31+00:00
39724,CA-0078,closed,"Cape Hooper Airport",68.466667175293,-66.833335876465,58,NA,CA,CA-NU,"Cape Hooper",0,,,YUZ,,,,0,2015-10-30T16:12:04+00:00
39727,CA-0081,closed,"Cape Young Airport",68.933334350586,-116.93333435059,12,NA,CA,CA-NU,"Cape Young",0,CYUI,,,,,YUI,0,2015-10-10T13:21:42+00:00
320193,CRG3,small_airport,"Bouthillier Airport",45.4778,-73.3016,45,NA,CA,CA-QC,Carignan,0,CRG3,,CRG3,,,,0,2016-09-10T10:48:13+00:00
320194,CA-0600,closed,"Rivère l'Acadie Water Aerodrome",45.49035,-73.303326,30,NA,CA,CA-QC,Carignan,0,,,,,https://en.wikipedia.org/wiki/Carignan/Riv%C3%A8re_l%27Acadie_Water_Aerodrome,CJF2,0,2016-09-10T11:41:57+00:00
320861,CJF2,seaplane_base,"Carignan/Rivière L’Acadie Water Aerodrome",45.4736,-73.2948,32,NA,CA,CA-QC,Carignan,0,CJF2,,CJF2,,https://en.wikipedia.org/wiki/Carignan/Riv%C3%A8re_l%27Acadie_Water_Aerodrome,,0,2016-10-20T18:51:12+00:00
321894,CML3,seaplane_base,"Mink Lake Water Aerodrome",44.010731,-65.888588,70,NA,CA,CA-NS,Carleton,0,CML3,,CML3,,https://en.wikipedia.org/wiki/Mink_Lake_Water_Aerodrome,,0,2017-01-20T09:53:55+00:00
325135,CA-0694,closed,"Cartwright Water Aerodrome",53.700893,-57.027136,0,NA,CA,CA-NL,Cartwright,0,,,DP4,,,,0,2017-10-08T17:39:15+00:00
325136,CA-0695,closed,"Catalina Harbour Water Aerodrome",48.508475,-53.07021,0,NA,CA,CA-NL,Catalina,0,,,DQ4,,,,0,2017-10-08T17:54:58+00:00
314915,CCG5,small_airport,"Cayuga Airport",42.9512,-79.825,630,NA,CA,CA-ON,Cayuga,0,CCG5,,CCG5,,,,0,2015-07-03T18:46:00+00:00
320199,CAF2,small_airport,"Cayuga East Airport",42.960301,-79.788,644,NA,CA,CA-ON,Cayuga,0,CAF2,,CAF2,,https://en.wikipedia.org/wiki/Cayuga_East_Aerodrome,,0,2016-09-10T12:20:16+00:00
46642,CA-0454,small_airport,"Baker's Valley Aerodrome",44.754657,-76.929016,625,NA,CA,CA-ON,"Central Frontenac",0,,,,https://bakervalley.shutterfly.com/?fbclid=IwAR32E8Awt8c6FEFTKbVN0NfKDXSvKe_w2OtiyvhFVeQDxH7Ee-quRmSWYdc,,,0,2020-07-04T13:04:34+00:00
320208,CES5,small_airport,"Centralia (Essery Field) Airport",43.2921,-81.465502,872,NA,CA,CA-ON,Centralia,0,CES5,,CES5,,https://en.wikipedia.org/wiki/Centralia_(Essery_Field)_Aerodrome,,0,2016-09-10T13:58:21+00:00
320210,CDL8,small_airport,"Centredale Airport",45.4094,-62.618401,595,NA,CA,CA-NS,Centredale,0,CDL8,,CDL8,,https://en.wikipedia.org/wiki/Centredale_Aerodrome,,0,2016-09-10T16:47:48+00:00
325137,CA-0696,closed,"Charlottetown Water Aerodrome",46.217852,-63.138428,,NA,CA,CA-PE,Charlottetown,0,,,DR4,,,,0,2017-10-08T18:19:23+00:00
320873,CSZ7,seaplane_base,"Chibougamau/Lac Caché Water Aerodrome",49.823371,-74.424285,1255,NA,CA,CA-QC,Chibougamau,0,CSZ7,,CSZ7,,https://en.wikipedia.org/wiki/Chibougamau/Lac_Cach%C3%A9_Water_Aerodrome,SZ7,0,2016-10-21T07:20:31+00:00
320212,CCS7,heliport,"Chicoutimi Central Hospital Helipad",48.4258,-71.047601,198,NA,CA,CA-QC,Chicoutimi,0,CCS7,,CCS7,,,,0,2016-09-10T17:11:34+00:00
320420,CA-0612,heliport,"Chrome Island Lightstation Helipad",49.471829,-124.684468,48,NA,CA,CA-BC,"Chrome Island",0,,,AL2,,https://en.wikipedia.org/wiki/Chrome_Island_lighthouse,,0,2016-09-21T22:16:22+00:00
320215,CHB2,heliport,"Hudson Bay Helicopters Heliport",58.7664,-94.1677,20,NA,CA,CA-MB,Churchill,0,CHB2,,CHB2,http://hudsonbayheli.com/,,,0,2016-09-10T17:43:03+00:00
325138,CA-0697,closed,"Churchill Falls Water Aerodrome",53.515182,-63.988769,449,NA,CA,CA-NL,"Churchill Falls",0,,,DS4,,,,0,2017-10-08T19:02:37+00:00
298369,CA-0458,heliport,"Newcastle (Morgan's Road) Heliport",43.9324087966,-78.5288572311,,NA,CA,CA-ON,Clarington,0,,,,,,,0,2011-04-20T17:51:51+00:00
298375,CBR4,small_airport,"Clinton / Bleibler Ranch",51.266802,-121.685772,3695,NA,CA,CA-BC,Clinton,0,CYIN,,CYIN,,,"BR4, CBR4",0,2018-12-20T13:39:23+00:00
39741,CA-0095,closed,"Clinton Creek Airport",64.475545,-140.741748,2040,NA,CA,CA-YT,"Clinton Creek Mine",0,,YLM,,,,,0,2016-04-29T07:33:58+00:00
39742,CA-0096,closed,"Clinton Point Airport",69.583335876465,-120.75,40,NA,CA,CA-NU,"Clinton Point",0,CYUH,,,,,YUH,0,2015-10-10T13:12:24+00:00
319307,CA-0575,closed,"Clyde River Water Aerodrome",70.468,-68.58,0,NA,CA,CA-NU,"Clyde River",0,,,SU6,,,,0,2016-07-02T20:46:34+00:00
320121,CA-0594,small_airport,"Rednek Air Airport",49.821603,-112.5308,2812,NA,CA,CA-AB,Coaldale,0,,,CRD2,,,,0,2016-09-05T14:49:29+00:00
320216,CWD2,heliport,"Alta Heliport",44.5294,-80.354,733,NA,CA,CA-ON,Collingwood,0,CWD2,,CWD2,,,,0,2016-09-10T20:32:54+00:00
321897,CA-0680,closed,"Colonsay Airport",51.9683,-105.9067,1737,NA,CA,CA-SK,Colonsay,0,,,KH3,,,"Colonsay South",0,2017-01-20T10:37:42+00:00
314953,CYVL,small_airport,"Tommy Kochon Airport",67.02,-126.126,870,NA,CA,CA-NT,"Colville Lake",1,CYVL,YCK,,,https://en.wikipedia.org/wiki/Colville_Lake/Tommy_Kochon_Aerodrome,,0,2018-09-16T02:49:06+00:00
320122,CCS2,heliport,"Consort Health Centre Helipad",52.009103,-110.782,2467,NA,CA,CA-MB,Consort,0,CCS2,,CCS2,,,,0,2016-09-05T16:29:30+00:00
320218,CKF8,small_airport,"Kirby Field",44.1328,-79.725,704,NA,CA,CA-ON,Cookstown,0,CKF8,,CKF8,,https://en.wikipedia.org/wiki/Cookstown/Kirby_Field_Aerodrome,,0,2016-09-10T22:00:31+00:00
320219,CTH8,small_airport,"Tally-Ho Field",44.2143,-79.7769,850,NA,CA,CA-ON,Cookstown,0,CTH8,,CTH8,,https://en.wikipedia.org/wiki/Cookstown/Tally-Ho_Field_Aerodrome,,0,2016-09-11T03:06:33+00:00
320220,CRM4,small_airport,"Cormier Airport",46.1808,-64.3758,105,NA,CA,CA-NB,Cormier,0,CRM4,,CRM4,,https://en.wikipedia.org/wiki/Cormier_Aerodrome,,0,2016-09-11T03:20:33+00:00
315831,YCF,seaplane_base,"Cortes Bay Water Aerodrome",50.0630001,-124.930002,0,NA,CA,CA-BC,"Cortes Bay",0,,YCF,AM6,,,,0,2016-10-09T15:50:23+00:00
320863,CA-0665,closed,"Coutts Airport",49.09,-111.865,3290,NA,CA,CA-AB,Coutts,0,,,FJ2,,,,0,2016-10-21T06:45:35+00:00
39746,CA-0100,closed,"Covey Hill Airport",45.016001,-73.6888,340,NA,CA,CA-QC,"Covey Hill",0,,,SH3,,,,0,2016-10-02T19:51:31+00:00
320221,CCR9,small_airport,"Creemore Airport",44.346504,-80.1336,1375,NA,CA,CA-ON,Creemore,0,CCR9,,CCR6,,https://en.wikipedia.org/wiki/Creemore_Aerodrome,,0,2016-09-11T03:38:42+00:00
315836,CA-0550,seaplane_base,"Cree Lake (Crystal Lodge) Water Aerodrome",57.4616,-106.7528,1593,NA,CA,CA-SK,"Crystal Lodge",0,CRE4,,CRE4,http://www.creelake.com/map-and-flight.html,https://en.wikipedia.org/wiki/Cree_Lake_(Crystal_Lodge)_Water_Aerodrome,RE4,0,2016-11-03T14:50:26+00:00
46538,CRE3,small_airport,"Rand Private Airfield",43.066501,-80.6986,1060,NA,CA,CA-ON,Curries,0,CRE3,,CRE3,,https://en.wikipedia.org/wiki/Curries_(Rand_Private_Airfield)_Aerodrome,,0,2016-09-11T04:09:18+00:00
44424,CA-0262,closed,"RCAF Station Davidson",51.24769973754883,-105.87999725341797,,NA,CA,CA-SK,Davidson,0,,,,,,,0,2009-05-04T08:39:25+00:00
314224,CA-0546,closed,"Dease Lake Seaplane Base",58.459,-130.038,2470,NA,CA,CA-BC,"Dease Lake",0,,,AP6,,,,0,2015-04-03T11:25:02+00:00
320257,CDH6,small_airport,"Delhi Airport",42.8846,-80.4062,775,NA,CA,CA-ON,Delhi,0,CDH6,,CDH6,,,,0,2016-09-12T23:24:03+00:00
39767,CA-0121,closed,"Fort Franklin Airport",65.1925,-123.430002,575,NA,CA,CA-NT,Délįne,0,,,YWJ,,,,0,2016-10-16T09:34:00+00:00
39679,CA-0033,closed,"Baskatong Lake Airport",46.777728,-75.881453,770,NA,CA,CA-QC,"Dépôt Baskatong",0,,,SA5,,,,0,2016-10-13T21:40:44+00:00
308549,YRC,seaplane_base,"Refuge Cove Seaplane Base",50.1234,-124.843,0,NA,CA,CA-BC,"Desolation Sound",0,,YRC,,,,,0,2013-04-25T00:55:59+00:00
320260,CDV4,closed,"Canadian Skydive Centre Airport",51.6322,-114.1099,3470,NA,CA,CA-AB,Didsbury,0,CDV4,,CDV4,,https://en.wikipedia.org/wiki/Didsbury_(Vertical_Extreme_Skydiving)_Aerodrome,,0,2016-09-13T02:36:49+00:00
320261,CA-0602,closed,"Digby Water Aerodrome",44.625,-65.745,0,NA,CA,CA-NS,Digby,0,,,DV4,,,,0,2016-09-13T02:56:05+00:00
320620,CA-0647,heliport,"Discovery Island Lightstation Helipad",48.4248,-123.225802,63,NA,CA,CA-BC,"Discovery Island",0,,,BN3,,,CWDR,0,2016-10-02T10:50:35+00:00
320326,CA-0605,closed,"Disraeli Inlet Water Aerodrome",82.75,-73,,NA,CA,CA-NU,"Disraeli Inlet",0,,,SW6,,,,0,2016-09-16T20:11:37+00:00
321912,CDK3,seaplane_base,"Dorset/Kawagama Lake (South) Seaplane Base",45.2638,-78.7922,1165,NA,CA,CA-ON,Dorset,0,CDK3,,CDK3,,https://en.wikipedia.org/wiki/Dorset/Kawagama_Lake_(South)_Water_Aerodrome,,0,2017-01-21T05:54:03+00:00
320263,CDH4,heliport,"Cowichan District Hospital Heliport",48.7862,-123.7214,132,NA,CA,CA-BC,Duncan,0,CDH4,,CDH4,,,,0,2016-09-13T04:00:11+00:00
320270,CPF3,small_airport,"Parti Field",45.4274,-76.069502,240,NA,CA,CA-ON,Dunrobin,0,CPF3,,CPF3,,https://en.wikipedia.org/wiki/Dunrobin/Parti_Field_Aerodrome,,0,2016-09-13T22:08:27+00:00
320271,CDT7,small_airport,"Dutton Airport",42.6592,-81.512602,715,NA,CA,CA-ON,Dutton,0,CDT7,,CDT7,,https://en.wikipedia.org/wiki/Dutton_Aerodrome,,0,2016-09-13T22:33:17+00:00
320875,CFP2,seaplane_base,"Fox Point Seaplane Base",45.273701,-79.012101,1035,NA,CA,CA-ON,Dwight,0,CFP2,,CFP2,,https://en.wikipedia.org/wiki/Dwight_(Fox_Point)_Water_Aerodrome,,0,2016-10-21T11:15:06+00:00
46604,CEL3,small_airport,"East Linton (Kerr Field)",44.661068,-80.944026,750,NA,CA,CA-ON,"East Linton",0,CEL3,,CEL3,,https://en.wikipedia.org/wiki/East_Linton_(Kerr_Field)_Aerodrome,,0,2017-03-18T19:06:51+00:00
39771,CA-0125,closed,"Bremner Airport",53.583302,-113.233002,2225,NA,CA,CA-AB,Edmonton,0,,,FR3,,,,0,2016-10-13T20:45:00+00:00
46524,CGF2,small_airport,"Edmonton / Lechelt Field",53.576289,-112.982025,2400,NA,CA,CA-AB,Edmonton,1,CGF2,,CGF2,,https://en.wikipedia.org/wiki/Edmonton/Lechelt_Field_Aerodrome,"Goyer Field",0,2016-09-07T22:28:08+00:00
320124,CBY2,heliport,"Edmonton/Bailey Heliport",53.5078,-113.2363,2392,NA,CA,CA-AB,Edmonton,0,CBY2,,CBY2,,,,0,2016-09-05T22:03:58+00:00
320058,CA-0580,heliport,"Egg Island Lightstation Helipad",51.249701,-127.8364,42,NA,CA,CA-BC,"Egg Island",0,,,AP2,,,,0,2016-09-03T11:59:13+00:00
46375,CA-0428,small_airport,"Elbow Airstrip",51.1344200458,-106.585707664,,NA,CA,CA-SK,Elbow,0,,,,,,,0,2010-04-15T08:55:32+00:00
301307,YOI,small_airport,"Opinaca Aerodrome",52.221944,-76.611944,692,NA,CA,CA-QC,"Éléonore Mine",0,,YOI,,,https://en.wikipedia.org/wiki/Opinaca_Aerodrome,"Eastmain River, Les Mélèzes, CPN8",0,2016-09-17T16:29:08+00:00
320163,CEP7,heliport,"Elk Point Health Care Centre Heliport",53.8983,-110.908,1980,NA,CA,CA-AB,"Elk Point",0,CEP7,,CEP7,,,,0,2016-09-08T22:29:00+00:00
320288,CDF5,small_airport,"Elora Airport",43.632401,-80.3565,1236,NA,CA,CA-ON,Elora,0,CDF5,,CDF5,,,,0,2016-09-14T22:25:14+00:00
320235,CA-0601,closed,"Russell Airport",45.292501,-75.3081,230,NA,CA,CA-ON,Embrun,0,,,PH4,,,,0,2016-09-11T14:29:16+00:00
300228,CDF3,small_airport,"Englehart (Dave's Field)",47.809722223,-79.8111111111,700,NA,CA,CA-ON,Englehart,0,CDF3,,CDF3,,,,0,2011-12-22T18:39:22+00:00
300457,CWJC,small_airport,"Ennadai Lake Airport",61.1333333333,-100.9,1021,NA,CA,CA-NU,Ennadai,0,CWJC,,,,,,0,2012-01-14T03:37:28+00:00
320295,CBS2,small_airport,"Blue Sky Airport",49.2939,-103.0197,1921,NA,CA,CA-SK,Estevan,0,CBS2,,CBS2,,https://en.wikipedia.org/wiki/Estevan_(Blue_Sky)_Aerodrome,,0,2016-09-15T08:40:51+00:00
320308,CSJ3,heliport,"St. Joseph's Hospital Helipad",49.152903,-103.013001,1881,NA,CA,CA-SK,Estevan,0,CSJ3,,CSJ3,,,,0,2016-09-15T15:19:33+00:00
320586,CA-0634,closed,"Ethelda Bay Water Aerodrome",53.057,-129.677008,0,NA,CA,CA-BC,"Ethelda Bay",0,,,AT6,,,,0,2016-09-29T23:51:44+00:00
320618,CA-0645,closed,"Ethelda Bay Coast Guard Heliport",53.0536,-129.680003,33,NA,CA,CA-BC,"Ethelda Bay",0,,,BN2,,,CWTC,0,2016-10-02T09:15:03+00:00
320780,CFR3,seaplane_base,"Fall River Water Aerodrome",44.7844,-63.6417,122,NA,CA,CA-NS,"Fall River",0,CFR3,,CFR3,,https://en.wikipedia.org/wiki/Fall_River_Water_Aerodrome,,0,2016-10-13T16:07:00+00:00
320051,CA-0576,closed,"Flame Lake Water Aerodrome",47.290002,-83.180002,1453,NA,CA,CA-ON,"Flame Lake Lodge",0,,,NZ5,,,,0,2016-09-02T22:46:43+00:00
320310,CFL4,small_airport,"Flesherton (Smithorrs Field)",44.265002,-80.527602,1462,NA,CA,CA-ON,Flesherton,0,CFL4,,CFL4,,https://en.wikipedia.org/wiki/Flesherton_(Smithorrs_Field)_Aerodrome,,0,2017-01-09T22:14:21+00:00
320876,CFB8,seaplane_base,"Foot's Bay Seaplane Base",45.1296,-79.708601,742,NA,CA,CA-ON,"Foot's Bay",0,CFB8,,CFB8,,,,0,2016-10-21T12:34:43+00:00
320164,CA-0597,closed,"Fort Good Hope Water Aerodrome",66.251502,-128.6497,58,NA,CA,CA-NT,"Fort Good Hope",0,,,EP7,,,,0,2016-09-08T22:43:26+00:00
46535,CFM9,heliport,"Fort Macleod (Hospital) Heliport",49.725766,-113.392178,3095,NA,CA,CA-AB,"Fort Macleod",0,CFM9,,CFM9,,,,0,2016-09-09T07:36:50+00:00
302185,CLG7,small_airport,"Fort McMurray / Legend Airfield",57.196944,-112.895556,2061,NA,CA,CA-AB,"Fort McMurray",0,CLG7,,CLG7,,https://en.wikipedia.org/wiki/Fort_McMurray_(Legend)_Aerodrome,,0,2016-09-09T08:04:16+00:00
39783,CA-0137,closed,"Mobil Sierra Airport",58.83330154418945,-121.4000015258789,,NA,CA,CA-BC,"Fort Nelson",0,,,,,,,0,2008-07-22T22:20:10+00:00
316106,CEA8,closed,"Brabant Lodge Water Aerodrome",61.059,-116.6005,514,NA,CA,CA-NT,"Fort Providence",0,CEA8,,CEA8,,https://en.wikipedia.org/wiki/Hay_River/Brabant_Lodge_Water_Aerodrome,EA8,0,2015-10-31T22:19:33+00:00
316198,CA-0557,closed,"Fort Providence Water Aerodrome",61.35,-117.651,470,NA,CA,CA-NT,"Fort Providence",0,,,CEX7,,https://en.wikipedia.org/wiki/Fort_Providence_Water_Aerodrome,EX7,0,2015-11-04T00:53:28+00:00
320312,CFS3,small_airport,"Fort Selkirk Airport",62.7683,-137.384704,1501,NA,CA,CA-YT,"Fort Selkirk",0,CFS3,,CFS3,,https://en.wikipedia.org/wiki/Fort_Selkirk_Aerodrome,,0,2016-09-15T18:31:02+00:00
320311,CA-0604,heliport,"Stuart Lake Hospital Helipad",54.440705,-124.2424,2362,NA,CA,CA-BC,"Fort St. James",0,CFJ2,,CFJ2,,,,0,2016-09-15T18:12:42+00:00
320604,CA-0640,closed,"Stuart Lake Water Aerodrome",54.450003,-124.31,2240,NA,CA,CA-BC,"Fort St. James",0,,,AV6,,,,0,2016-10-01T14:04:11+00:00
39784,CA-0138,closed,"Tompkins Mile 54 Airport",56.29999923706055,-121,,NA,CA,CA-BC,"Fort St. John",0,,,,,,,0,2008-07-22T22:20:33+00:00
320520,CA-0625,closed,"Fort Vermilion Water Aerodrome",58.407203,-115.973601,817,NA,CA,CA-AB,"Fort Vermilion",0,,,ED8,,,,0,2016-09-25T20:04:21+00:00
320616,CA-0644,closed,"Fort Coulonge Water Aerodrome",45.835,-76.752,345,NA,CA,CA-QC,Fort-Coulonge,0,,,SD7,,,,0,2016-10-02T08:30:47+00:00
39703,CA-0057,closed,"Boston Bar Airport",49.9833335876,-121.5,1039,NA,CA,CA-BC,"Fraser Canyon",0,,,AD3,,,,0,2015-04-03T20:55:19+00:00
315125,SYF,seaplane_base,"Silva Bay Seaplane Base",49.15,-123.696,0,NA,CA,CA-BC,"Gabriola Island",0,,SYF,,,,,0,2015-08-06T20:48:33+00:00
39770,CA-0124,closed,"East Templeton Airport",45.499401,-75.547401,150,NA,CA,CA-QC,Gatineau,0,,,,,,,0,2019-01-13T12:53:25+00:00
321385,CA-0675,closed,"Geraldton Water Aerodrome",49.6963,-86.86,1086,NA,CA,CA-ON,Geraldton,0,,,NA6,,,,0,2016-12-04T07:02:28+00:00
39789,CA-0143,closed,"Gladman Point Airport",68.662677,-97.796,8,NA,CA,CA-NU,"Gladman Point",0,,,YUR,,,CYUR,0,2013-04-25T12:54:44+00:00
321422,CA-0679,closed,"Gogama Airport",47.684536,-81.719822,1145,NA,CA,CA-ON,Gogama,0,,,PK4,,,,0,2016-12-06T23:29:51+00:00
320316,CGR4,heliport,"The Ridge Heliport",49.7832,-126.043701,478,NA,CA,CA-BC,"Gold River",0,CGR4,,CGR4,,,,0,2016-09-16T01:34:00+00:00
317733,YGE,seaplane_base,"Gorge Harbour Seaplane Base",50.0994,-125.0235,0,NA,CA,CA-BC,"Gorge Harbour",0,,YGE,,,,,0,2016-04-27T01:37:05+00:00
320322,CGF4,heliport,"Boundary Hospital Heliport)",49.030605,-118.47,1747,NA,CA,CA-BC,"Grand Forks",0,CGF4,,CGF4,,,,0,2016-09-16T18:40:17+00:00
320779,CA-0663,closed,Riviere-St-Maurice-Aviation-Mauricie-Seaplane-Base,46.654,-72.704,325,NA,CA,CA-QC,Grand-Mére,0,,,CMA3,,https://en.wikipedia.org/wiki/Rivi%C3%A8re_Saint-Maurice_(Aviation_Maurice)_Water_Aerodrome,,0,2016-10-13T15:43:59+00:00
320173,CGP2,heliport,"Queen Elizabeth II Hospital Helipad",55.17597,-118.78757,2194,NA,CA,CA-AB,"Grande Prairie",0,CGP2,,CGP2,,,,0,2016-09-09T20:55:21+00:00
320826,CYN6,seaplane_base,"Gravenhurst/Muskoka Bay Seaplane Base",44.9438,-79.4045,742,NA,CA,CA-ON,Gravenhurst,0,CYN6,,CYN6,,,,0,2016-10-16T01:11:57+00:00
